A,A_pv,T_h,tau
3.647751018046562,27.888635703469703,373.1782972119463,462.0546725999929
11.828074776517608,13.399938044619184,387.5263738328045,291.0394706970758
9.751191449104699,19.619081890428703,363.65422780901605,348.4156562735418
4.357519104871891,6.030818220089461,356.1933908039879,307.88719324430855
1.0131824555558497,8.30268169712615,384.00733283403474,524.8547414101527
9.072100328322685,12.245982449379447,390.6007782847078,456.2983288170686
2.2114950275622167,7.7366851978438875,382.7238170771881,203.76636186524684
6.481678257718885,29.78613637414648,355.1603041893336,109.94788113853416
11.922547317621673,19.200609687488303,360.07639902074055,638.3813198524562
10.660259361430153,17.941210740895755,379.87168119443027,263.9123149005258
1.3658205993664576,19.458757831162472,366.79020772811054,498.17262799621113
10.165945980637135,4.472174141773466,378.8285509874291,238.76832381211136
10.587551176522576,10.595277170607542,379.4308053294167,432.1245040537669
5.237064800663587,21.618139853594645,384.03078538861735,440.1626771916321
9.294329056469246,29.568843975816378,371.7708955160322,408.74983113131856
0.9396626329415882,24.69674246406984,375.80920268183974,344.7768582163391
1.8536059866012329,27.13106696356033,370.80028960162224,509.54895892553225
2.4729905513232886,29.000290368066846,362.13767047287325,219.72519573969424
10.420608038246394,27.72715134769021,363.48589630093204,381.88053290489677
9.015142931103695,26.837509079080842,370.1621078014922,410.2116921096575
9.107223797821032,23.00953539297268,386.3184052010434,441.96029118491583
1.9716890842134822,27.50330556282904,389.6229015728411,578.8584614909998
1.9184597442001703,9.31433154411716,384.7440146043061,113.88405674916785
11.767315897521533,13.8057616892477,383.77250134763295,632.542653092826
5.2198547472809205,12.297444703591317,379.34964515592986,448.59362424883045
5.382367749397727,19.64614365256042,392.41525478265976,380.58415397595786
3.003512424407071,13.8073555549581,370.7642793037247,178.66521581573193
2.624160806211015,21.79861390823561,368.5791101683561,672.9390351134846
3.528283548016403,6.57203713272538,385.14018252001034,628.621631150722
3.9148695969606635,9.254290642782427,362.4306453948435,413.20738081990737
6.046266381963834,10.74543583621789,356.80692467957704,388.8948041957684
11.544522293518813,20.965499219569246,374.8202622651447,166.41524441776966
3.627286454155377,11.66412268893811,385.5921421042894,626.0264783587716
10.89838875994411,29.598783814519606,394.2946673241813,671.7994796607888
1.6044079736323051,7.582631934122935,367.1786610590413,431.7389524386769
1.886152353501368,25.990720902855706,379.67024716309237,425.41864138132297
2.651486821713661,10.584642334405132,361.4124809992903,611.1598946768792
7.343352032685643,23.11336511551047,366.84131451640104,322.7515822529663
5.334375601577178,23.760389265344905,385.89411950698275,224.08811650841903
11.345235195466708,7.1370387735358465,390.8448832969452,160.23738738988558
3.762845884894684,26.008441937766882,362.1796828938435,348.1407587859819
5.838424159374213,10.376733298603451,383.40980805343946,610.8007896413224
10.595241566382404,12.822375789150584,376.2340157715126,249.0438423193909
3.541720817361629,8.192605634150027,392.6007604323006,632.7932971633479
9.506417589270153,17.459199553480957,374.6243166204749,417.8473997094988
6.8095617520633995,15.298640202139948,360.2701933156827,175.3983117211216
11.465196817471654,16.532799749245115,393.1282209962076,198.146126626066
7.009465382847256,9.40064858714002,365.12738424506404,118.03274725670727
2.1322770802903666,27.83805859835909,367.86131965929326,464.87752714875495
6.008158278279857,14.411732376377236,376.27544365384273,212.34336676920492
11.872363663419257,25.276004586300438,384.6645853092606,381.2555782083715
2.512223767814963,27.937312315112763,368.6554826952691,130.06401381816028
4.634921180279041,24.655882792892992,379.9083497995283,550.5031508469158
9.688716299258628,9.510819888094108,391.9513326437272,362.79376175222353
7.956952871758642,4.060028087255292,394.7347399364471,268.53783157849307
1.4951067932497386,15.914813079949363,360.1612022872817,191.39602609454542
7.881567505938353,14.216112180826064,391.8740980061998,291.493896764842
8.933217437899692,15.988585184027599,381.39805204517114,459.81721402959425
6.095180494900779,28.701588460235364,368.7085457101982,206.34130074956354
8.394653481854077,25.996196594005628,356.61014959759694,369.77961305360833
10.795862124498054,23.490084091994554,394.6723086599051,418.84828695834625
8.191952050572894,11.864487309586131,392.9014239866397,319.8012931339218
9.071319982090241,14.48164530709613,377.47275720252,531.8695210129277
6.500062499615167,27.584244499647223,371.77203951711243,488.2430788859951
4.634459252960606,14.61207337400634,372.6020043293421,175.48421098737114
1.827305205460875,21.354738001815704,381.2207095337221,497.74582852605715
1.0213841878381467,12.490217909466278,362.91239389036787,566.8908535264075
10.439060495636657,10.41368980787983,381.71396635391943,177.61768207496465
3.8817082867391894,7.605016902068908,366.34083066396914,504.8419284095667
10.995661394074828,9.265582606028836,376.68316139802874,520.8346607460594
11.472731647038335,19.86157255506652,365.2042772410952,475.28689414836174
4.389501010793781,29.379338157984403,370.98704540654546,511.25663245660854
1.060148922283695,14.401597599503638,390.00430453290045,466.1364666599475
5.772160327634935,28.334374985328875,389.1593750458892,293.329404293763
6.8989421028630025,16.73543065840403,380.28810000459447,300.46676017525334
3.5350960085779484,27.72946771664394,391.9549799799403,605.9937314571873
11.755889624563087,23.369779670271903,385.58668914248,557.5540551775844
6.182805466553832,15.867757057371064,364.60905104596014,486.8915166155743
4.040385524346147,10.703018652261214,378.4384549638422,345.9894329350259
3.2511940184998807,25.21745643557361,389.42279677177504,200.6197118066686
0.8840787673599986,12.739379181763717,386.9004334272301,603.5043197405946
2.349285585299751,24.13273343075933,359.6281666923772,334.0375540939175
11.984426568133458,9.007361404003655,361.15854330310503,353.68019952807606
7.740287490862448,28.255420342744586,394.23284582132135,141.7843819548368
2.3455721942965395,24.55918732129584,365.8252860908344,630.9094357038164
8.230676480965771,6.907964861897606,388.3011713969603,205.8138280048455
5.543148420412122,18.35680814254258,375.03064596321116,511.6977493690903
8.110091430535658,29.793092143729428,394.9768763689675,409.87564158138457
1.8662297739616767,22.923925773186678,394.0665631286636,290.9958325774122
5.965539521380826,15.044200045201855,357.05676618227716,503.35865873406686
4.757382184766839,24.47406074041906,388.28480301127945,592.7384719587072
5.466659178046657,12.360187738263388,384.9528311866822,580.8336603056338
6.3020833995833,27.218806507943878,360.75634784314235,627.4412677953761
1.8762666092850702,7.991663573419961,376.35360053095843,140.51108811244902
1.391439535681236,4.0134873483083435,372.45266638777053,564.7743287753378
1.1901895231350554,20.95869776811224,387.9250926966475,200.80050914672267
2.4448738299997275,26.38082531413394,387.9249843980038,423.36505975851213
9.97503864809258,6.411658013036864,370.7792607175502,542.6785336638237
3.683461944428389,23.560551775272373,375.16714417563253,550.1595927689398
6.004411944002091,13.565512845767259,363.7675686591453,225.02760486100902
9.216697078399635,7.091669048882973,358.4392940044378,205.7748190132781
2.7638809282839247,25.400798192979394,370.9402649389685,694.2330744162895
2.3367660872548583,20.992035468034725,372.94918028805,335.75090601824434
10.600943029405721,29.36548679153839,389.9143583509672,215.38040742107984
3.2729367175400608,21.057920856471647,366.5633432655277,540.835078468348
7.143911289068019,18.323627980750476,388.1418769935514,526.3196630456067
1.097670967969667,5.285937565796408,379.0623380982406,391.7152453733653
3.714068139841504,14.885058270184842,385.3164127493144,595.966890794758
7.085698360368494,14.019606502284677,365.8278704598043,413.15108246155205
4.325195727921067,18.666473563227797,382.0660953003855,139.6475265516369
0.8119556082547691,9.519205609859316,390.78045990875125,487.7744579371355
2.725955941694656,27.146863007414087,373.7982376114936,385.6550540071964
11.278069771037737,5.546653996766841,363.60713098514873,451.46279509283346
2.9894489073184456,21.667702239432902,363.5636915734688,159.4941823592886
3.118233787977405,14.99108489107362,362.0455319669232,180.81521495400838
10.435157125652138,12.330327293530004,369.43034746073016,133.16224570073658
4.802539783223006,10.884986610361072,379.41940269367154,223.234178603444
10.749693074303813,28.171332143908433,358.9932422870716,164.44177377314634
2.0916561068430655,20.108800664068113,359.8787585683849,611.4293907581598
9.247840967304395,25.315030314188625,376.0424210754408,698.0063269114921
1.2947611529746061,14.432889068838946,367.9574667575055,669.1872992275846
7.26084273517304,24.960965101562856,361.81364774634073,687.1804863402633
6.384762925014729,16.835473983036792,393.8353891418295,328.439416730287
5.25228027501592,19.203570272928353,360.1221044219115,292.65137584711294
2.963933211385462,6.685370456783289,389.6457842532408,453.59869967648564
4.817135265112605,14.625403811534534,372.2607601474942,479.8895092868256
11.179817184676725,28.252270111081547,370.6596791812265,297.5574757586617
5.851720802074856,18.76628999114081,373.4727164579899,495.25204589002055
7.009269061853352,12.33860421404598,368.8292322305053,327.15567253583856
1.8599654043931533,8.3176284427633,383.92455208581544,333.458026913248
3.202836492673609,18.62948267494629,385.2215816989371,254.45341740722284
10.060046677545937,28.115126350251288,378.89578116295365,501.36859539494776
1.3888510916182202,28.583517166569568,370.69938937059777,654.3402403272579
7.284548277202716,4.120088769926518,356.5416799729374,508.2512834019532
7.10188175491765,4.689843367357933,384.7383984488954,611.287202241509
6.359875803320252,16.109693449288628,355.2189243533851,571.9898274961596
4.5040199475563805,26.847854114346028,369.92242350232215,439.04674637842334
3.827828027832468,8.175296127207886,385.9963161352531,397.95428730776894
6.808664746025208,29.10081479052512,393.54319648888617,613.3852730214421
2.901224078968376,19.451090051841078,390.1258969862215,324.6783618693626
1.9323890584785517,25.085035458237968,374.2705420544869,438.63560821550715
11.800016118759856,19.787497192845876,371.99917542664406,321.9906207083187
5.477336077725311,7.078376162645387,386.79002233670286,602.6301149122246
3.9852479072221794,11.898712078658546,389.97337025339255,114.38221331677327
6.62912337019295,16.05556858171903,382.6050707831384,198.03502008967268
8.285304296905721,13.795084204746788,379.7485911267857,124.05700592366556
5.971344608466505,17.578523243541675,363.57305611419946,183.77419250747243
2.9109121937377758,12.94766802964705,358.87240597219886,668.3918774377627
5.335933488753153,25.033209665175473,393.9766849243539,148.44116800164346
8.098698040871932,26.656636255271565,380.3693773586691,357.4156728144476
5.628055205544908,4.933371036191332,376.384030051571,696.1257980721084
11.537524290885662,5.050379949896243,383.2318801451795,281.05892001815846
10.91347851814873,5.172983388441242,392.43496408044325,602.4854462726662
2.1160490812291366,5.555432770249779,388.38830657307744,193.45460258474762
6.790859313329749,27.80936630484645,377.69792454197295,338.33998088369447
5.7841798143647125,5.641046438300647,393.75009285446396,286.3925110486497
2.9208711067359623,11.437229847850277,393.57492779565916,156.5716320928042
10.513794053613232,22.403941254437644,388.2007671663611,685.5385242207378
10.232132141788965,28.527941133224175,360.0774102716368,577.473139100182
6.911567773707734,18.13088547207638,390.95686305282055,683.0822911880267
8.694189218083626,16.55639812626638,373.25615431607383,331.8048743339091
4.849909131213821,14.179177883795216,358.59012941004784,146.46165115626292
9.534542251369892,15.59789521592588,392.22737954178484,467.33260515637147
1.1939710004655013,8.095606874254466,363.2327917205203,685.4416146337963
3.24948733289831,17.409647583489335,392.44707726560785,686.3156379486144
3.4472368762956993,5.277058737501044,361.14407330151033,137.99708722153485
2.9853915002341678,18.78281258229712,391.4979518518257,422.331330216604
7.811083035029704,9.24854854184807,387.02334482695403,470.6733451033499
10.478332486958518,28.66992078215039,368.9160310302637,154.3474351212636
3.3304043286679637,15.383880707571768,392.8277460729789,326.98589342404915
9.432659993052145,18.05239399643963,362.31235081723906,292.440471372071
8.11574911225557,21.49418826180723,372.3903898723618,237.1873615972688
8.885355930541975,8.390699081930585,392.4667876746051,212.74214742188602
2.0018984637242285,16.93884026149985,375.78198392438776,404.9157488669469
5.690675880595002,29.86518721356982,374.4512245068233,386.7679484438986
5.523779902403086,5.737469622238035,378.71826524598464,236.78066333390944
7.941220578565358,5.321670010660406,394.25548405012006,381.4030474076033
10.843660161815823,16.364590504056302,357.4132327429689,593.3281276562841
8.059657772271905,24.325683236922576,372.1267945403549,482.762046547987
10.389764842522004,20.407701514669075,368.9069453934361,497.51775661971993
8.324766912477553,28.97526102517225,369.8364928616668,355.0490605084787
9.895777165295064,17.14982018331127,384.4629237246293,375.8256786721552
3.213545588302245,23.375299912306282,360.2462067673884,219.15019811878483
7.820439807183136,23.429014804993816,390.7875154747126,263.551898449535
2.0401116963262087,28.857213147588357,361.1769235208857,218.60018935278373
4.062889879854816,17.764175204683475,390.3130226413631,556.3276136379202
8.731364603037512,8.554694764256094,369.30730526103895,387.04295565200675
2.4511706790385617,11.109172255293485,367.3333281581138,176.36571899742353
6.962684549372485,22.330733109629016,357.79726525907444,388.67386105788984
9.560765386999304,23.44774335276362,387.60292384875015,368.94437990236423
9.99023932556644,10.259579851571006,369.43242245670064,205.81334585068078
6.035826841600004,14.193560582801524,364.6370846565725,551.068425538469
4.315083847650442,11.09291258379173,360.2356132340198,363.29302108116923
4.193203842977782,13.601093874865184,364.43989050482213,557.8932938919403
11.216037490372834,16.946228172511077,380.7199369336333,620.3033659640237
11.986891938136976,19.951428602975636,390.59117866159477,645.1649479333852
9.66425666344537,15.984216167900865,358.24616001695597,109.4833332640803
6.144647092768755,16.85217787190006,371.29449551451887,440.90041077481874
6.984222277009582,25.751939066850017,359.3462841304905,235.10659966332727
9.68165576434786,26.04375854781502,394.7929685448347,623.7472098322505
10.766868879210108,12.173046508377526,371.06646536037505,260.8510628923306
7.590553259758415,28.408939209382996,368.78563546046473,434.20106912887013
4.118555861079033,8.414799318090395,362.80742119274623,134.76720672287797
11.432087457703682,14.47486982119837,388.3648356800843,508.7976836138147
2.9495170078041566,8.562018411056282,387.4795280604218,258.8270263717224
11.028794057462129,7.641440521926756,382.1083445781788,588.6843256185604
3.434871550255224,11.181391449870716,393.58075544556806,258.758563207695
5.615518958880535,15.245405424301518,365.12138999718735,565.4746518622543
9.444712644166538,13.836268369818427,388.40503164322934,227.84496063940142
0.8482246874780008,18.850351413449268,394.76311089809514,123.18658589613077
3.129578425534758,17.491780704664187,387.39762945779484,153.42520304503194
5.226628122099616,23.423970816377043,369.8617283362545,213.3018522853834
2.989553266841778,14.66126845978985,374.17668299223567,617.0886506896084
7.993227087961527,21.950450817403038,394.3194868614363,347.1060641805842
5.3175693163902364,28.00702116087112,364.8350234802023,537.88914778172
9.251219148043107,6.54248793358152,373.72925622774335,220.3374827929324
2.8762030553878395,16.05953087203478,366.5771883003226,577.6362685755225
10.965174783573403,24.870735737497508,365.6412349048666,264.480636213165
3.652957521315635,7.510990497462138,392.75193472414844,341.2286788942416
3.316522114913786,26.013447313214332,370.9678121063116,121.07008666579995
2.6137455867958694,20.62050884926042,386.31621096686894,226.56063309322775
11.074830599780793,26.125925121356275,388.93523016244325,236.59668807952846
1.3660030728806463,26.553012026547176,367.2320091495427,471.3498287041155
9.311629097448177,7.335624721289125,386.2335341807619,663.1068753766394
8.95779961635978,15.47179146049451,390.0671255500681,416.47457804353536
9.141434391547646,25.333154540323708,384.97411446796025,272.7129256288924
2.1198516901453077,10.196801763413564,375.11499747921414,403.1661533758575
7.32561671232282,14.272647776245162,386.4756552580011,647.8922502083246
3.563320598970078,23.149603660249088,382.1188741018018,413.85429956758895
2.911538619390594,24.676038723150448,393.4250514251533,533.1017993401681
11.08003196220822,29.588816888647994,369.08202696956954,482.9341317558021
6.108046661546473,29.652347418443984,358.752312960309,347.4249485783348
10.606037298705045,11.385334073689402,386.5117140255549,329.66989766815345
11.775759646769773,26.971775747016395,367.0528143065046,562.1158681227131
4.5727932909326094,19.765433845603912,381.3392307357317,597.7572454514229
1.0738494178785667,9.724105169959792,383.4767124235432,438.1139421817224
6.350776875852802,5.435458874407492,368.93103533845823,619.060139146389
1.1459997748035604,14.307342119485114,392.8059315068309,130.52844072700879
9.196704411699931,10.697928020732949,389.6643532861469,547.6407873756191
